Month,Vertical,Horizontal,Client,Project Id,Project Name,Grade,Onsite/Offshore,Count
Feb,Retail,Analytics,Philip Morris,33,Philip Morris_Analytics_project,Contractor,Onsite,1
Feb,Retail,Analytics,Philip Morris,33,Philip Morris_Analytics_project,Director,Onsite,1
Feb,Retail,Analytics,Philip Morris,33,Philip Morris_Analytics_project,Manager,Onsite,1
Feb,Retail,Analytics,Philip Morris,33,Philip Morris_Analytics_project,Senior Associate,Onsite,1
Feb,Retail,Analytics,Sears Roebuck,113,Sears Roebuck_Analytics_project,Analyst,Offshore,1
Feb,Retail,Analytics,Sears Roebuck,113,Sears Roebuck_Analytics_project,Analyst,Onsite,3
Feb,Retail,Analytics,Sears Roebuck,113,Sears Roebuck_Analytics_project,Associate,Offshore,2
Feb,Retail,Analytics,Sears Roebuck,113,Sears Roebuck_Analytics_project,Associate,Onsite,2
Feb,Retail,Analytics,Sears Roebuck,113,Sears Roebuck_Analytics_project,Contractor,Offshore,2
Feb,Retail,Analytics,Sears Roebuck,113,Sears Roebuck_Analytics_project,Contractor,Onsite,4
Feb,Retail,Analytics,Sears Roebuck,113,Sears Roebuck_Analytics_project,Director,Offshore,1
Feb,Retail,Analytics,Sears Roebuck,113,Sears Roebuck_Analytics_project,Manager,Offshore,1
Feb,Retail,Analytics,Sears Roebuck,113,Sears Roebuck_Analytics_project,Manager,Onsite,1
Feb,Retail,Analytics,Sears Roebuck,113,Sears Roebuck_Analytics_project,Senior Associate,Onsite,1
Feb,Retail,Analytics,Sears Roebuck,113,Sears Roebuck_Analytics_project,Senior Manager,Onsite,1
Feb,Retail,Analytics,WalMart Stores,2,WalMart Stores_Analytics_project,Analyst,Offshore,3
Feb,Retail,Analytics,WalMart Stores,2,WalMart Stores_Analytics_project,Analyst,Onsite,2
Feb,Retail,Analytics,WalMart Stores,2,WalMart Stores_Analytics_project,Associate,Onsite,1
Feb,Retail,Analytics,WalMart Stores,2,WalMart Stores_Analytics_project,Contractor,Offshore,5
Feb,Retail,Analytics,WalMart Stores,2,WalMart Stores_Analytics_project,Contractor,Onsite,1
Feb,Retail,Analytics,WalMart Stores,2,WalMart Stores_Analytics_project,Manager,Offshore,1
Feb,Retail,Analytics,WalMart Stores,2,WalMart Stores_Analytics_project,Senior Manager,Offshore,1
Feb,Retail,Cloud,ConAgra,191,ConAgra_Cloud_project,Analyst,Offshore,2
Feb,Retail,Cloud,ConAgra,191,ConAgra_Cloud_project,Associate,Offshore,1
Feb,Retail,Cloud,ConAgra,191,ConAgra_Cloud_project,Contractor,Offshore,2
Feb,Retail,Cloud,ConAgra,191,ConAgra_Cloud_project,Manager,Offshore,1
Feb,Retail,Cloud,Philip Morris,32,Philip Morris_Cloud_project,Analyst,Offshore,2
Feb,Retail,Cloud,Philip Morris,32,Philip Morris_Cloud_project,Analyst,Onsite,1
Feb,Retail,Cloud,Philip Morris,32,Philip Morris_Cloud_project,Contractor,Onsite,1
Feb,Retail,Cloud,Philip Morris,32,Philip Morris_Cloud_project,Director,Offshore,1
Feb,Retail,Cloud,Philip Morris,32,Philip Morris_Cloud_project,Manager,Offshore,2
Feb,Retail,Cloud,Philip Morris,32,Philip Morris_Cloud_project,Manager,Onsite,1
Feb,Retail,Cloud,Philip Morris,32,Philip Morris_Cloud_project,Senior Associate,Offshore,1
Feb,Retail,Cloud,Philip Morris,32,Philip Morris_Cloud_project,Senior Manager,Offshore,1
Feb,Retail,Cloud,Sears Roebuck,112,Sears Roebuck_Cloud_project,Analyst,Offshore,2
Feb,Retail,Cloud,Sears Roebuck,112,Sears Roebuck_Cloud_project,Associate,Offshore,1
Feb,Retail,Cloud,Sears Roebuck,112,Sears Roebuck_Cloud_project,Contractor,Offshore,4
Feb,Retail,Cloud,Sears Roebuck,112,Sears Roebuck_Cloud_project,Manager,Offshore,2
Feb,Retail,Cloud,Sears Roebuck,112,Sears Roebuck_Cloud_project,Manager,Onsite,1
Feb,Retail,Cloud,WalMart Stores,1,WalMart Stores_Cloud_project,Analyst,Offshore,2
Feb,Retail,Cloud,WalMart Stores,1,WalMart Stores_Cloud_project,Associate,Onsite,2
Feb,Retail,Cloud,WalMart Stores,1,WalMart Stores_Cloud_project,Contractor,Offshore,4
Feb,Retail,Cloud,WalMart Stores,1,WalMart Stores_Cloud_project,Contractor,Onsite,1
Feb,Retail,Cloud,WalMart Stores,1,WalMart Stores_Cloud_project,Director,Onsite,1
Feb,Retail,Cloud,WalMart Stores,1,WalMart Stores_Cloud_project,Senior Manager,Onsite,2
Feb,Retail,HCM,ConAgra,193,ConAgra_HCM_project,Analyst,Offshore,2
Feb,Retail,HCM,ConAgra,193,ConAgra_HCM_project,Analyst,Onsite,3
Feb,Retail,HCM,ConAgra,193,ConAgra_HCM_project,Associate,Offshore,2
Feb,Retail,HCM,ConAgra,193,ConAgra_HCM_project,Contractor,Offshore,1
Feb,Retail,HCM,ConAgra,193,ConAgra_HCM_project,Director,Offshore,1
Feb,Retail,HCM,ConAgra,193,ConAgra_HCM_project,Manager,Offshore,1
Feb,Retail,HCM,ConAgra,193,ConAgra_HCM_project,Senior Associate,Onsite,1
Feb,Retail,HCM,ConAgra,193,ConAgra_HCM_project,Senior Manager,Onsite,1
Feb,Retail,HCM,Costco Wholesale,146,Costco Wholesale_HCM_project,Analyst,Offshore,3
Feb,Retail,HCM,Costco Wholesale,146,Costco Wholesale_HCM_project,Contractor,Offshore,2
Feb,Retail,HCM,Costco Wholesale,146,Costco Wholesale_HCM_project,Contractor,Onsite,2
Feb,Retail,HCM,Costco Wholesale,146,Costco Wholesale_HCM_project,Director,Onsite,1
Feb,Retail,HCM,Costco Wholesale,146,Costco Wholesale_HCM_project,Manager,Offshore,2
Feb,Retail,HCM,Costco Wholesale,146,Costco Wholesale_HCM_project,Senior Associate,Offshore,1
Feb,Retail,HCM,Home Depot,62,Home Depot_HCM_project,Analyst,Offshore,1
Feb,Retail,HCM,Home Depot,62,Home Depot_HCM_project,Associate,Offshore,1
Feb,Retail,HCM,Home Depot,62,Home Depot_HCM_project,Associate,Onsite,1
Feb,Retail,HCM,Home Depot,62,Home Depot_HCM_project,Contractor,Offshore,1
Feb,Retail,HCM,Home Depot,62,Home Depot_HCM_project,Director,Onsite,1
Feb,Retail,HCM,Home Depot,62,Home Depot_HCM_project,Senior Associate,Onsite,1
Feb,Retail,HCM,Kroger,78,Kroger_HCM_project,Analyst,Offshore,3
Feb,Retail,HCM,Kroger,78,Kroger_HCM_project,Analyst,Onsite,3
Feb,Retail,HCM,Kroger,78,Kroger_HCM_project,Associate,Onsite,3
Feb,Retail,HCM,Kroger,78,Kroger_HCM_project,Contractor,Offshore,1
Feb,Retail,HCM,Kroger,78,Kroger_HCM_project,Contractor,Onsite,4
Feb,Retail,HCM,Kroger,78,Kroger_HCM_project,Director,Onsite,1
Feb,Retail,HCM,Kroger,78,Kroger_HCM_project,Senior Associate,Onsite,1
Feb,Retail,HCM,Kroger,78,Kroger_HCM_project,Senior Manager,Onsite,1
Feb,Retail,HCM,Lowe's,293,Lowe's_HCM_project,Analyst,Offshore,1
Feb,Retail,HCM,Lowe's,293,Lowe's_HCM_project,Analyst,Onsite,2
Feb,Retail,HCM,Lowe's,293,Lowe's_HCM_project,Associate,Offshore,4
Feb,Retail,HCM,Lowe's,293,Lowe's_HCM_project,Contractor,Offshore,1
Feb,Retail,HCM,Lowe's,293,Lowe's_HCM_project,Director,Offshore,1
Feb,Retail,HCM,Lowe's,293,Lowe's_HCM_project,Manager,Offshore,1
Feb,Retail,HCM,Philip Morris,34,Philip Morris_HCM_project,Analyst,Offshore,1
Feb,Retail,HCM,Philip Morris,34,Philip Morris_HCM_project,Associate,Offshore,1
Feb,Retail,HCM,Philip Morris,34,Philip Morris_HCM_project,Contractor,Offshore,3
Feb,Retail,HCM,Philip Morris,34,Philip Morris_HCM_project,Contractor,Onsite,2
Feb,Retail,HCM,Philip Morris,34,Philip Morris_HCM_project,Director,Onsite,1
Feb,Retail,HCM,Philip Morris,34,Philip Morris_HCM_project,Senior Associate,Onsite,2
Feb,Retail,HCM,Philip Morris,34,Philip Morris_HCM_project,Senior Manager,Offshore,1
Feb,Retail,HCM,Sears Roebuck,114,Sears Roebuck_HCM_project,Analyst,Offshore,2
Feb,Retail,HCM,Sears Roebuck,114,Sears Roebuck_HCM_project,Analyst,Onsite,1
Feb,Retail,HCM,Sears Roebuck,114,Sears Roebuck_HCM_project,Associate,Onsite,1
Feb,Retail,HCM,Sears Roebuck,114,Sears Roebuck_HCM_project,Contractor,Offshore,1
Feb,Retail,HCM,Sears Roebuck,114,Sears Roebuck_HCM_project,Director,Offshore,1
Feb,Retail,HCM,Sears Roebuck,114,Sears Roebuck_HCM_project,Manager,Offshore,1
Feb,Retail,HCM,Sears Roebuck,114,Sears Roebuck_HCM_project,Manager,Onsite,2
Feb,Retail,HCM,Sears Roebuck,114,Sears Roebuck_HCM_project,Senior Manager,Offshore,1
Feb,Retail,HCM,Target,119,Target_HCM_project,Analyst,Offshore,1
Feb,Retail,HCM,Target,119,Target_HCM_project,Analyst,Onsite,2
Feb,Retail,HCM,Target,119,Target_HCM_project,Associate,Offshore,1
Feb,Retail,HCM,Target,119,Target_HCM_project,Associate,Onsite,1
Feb,Retail,HCM,Target,119,Target_HCM_project,Contractor,Offshore,5
Feb,Retail,HCM,Target,119,Target_HCM_project,Contractor,Onsite,1
Feb,Retail,HCM,Target,119,Target_HCM_project,Director,Onsite,1
Feb,Retail,HCM,Target,119,Target_HCM_project,Manager,Offshore,2
Feb,Retail,HCM,Target,119,Target_HCM_project,Senior Associate,Offshore,1
Feb,Retail,HCM,Target,119,Target_HCM_project,Senior Manager,Offshore,2
Feb,Retail,HCM,WalMart Stores,3,WalMart Stores_HCM_project,Analyst,Offshore,2
Feb,Retail,HCM,WalMart Stores,3,WalMart Stores_HCM_project,Associate,Offshore,2
Feb,Retail,HCM,WalMart Stores,3,WalMart Stores_HCM_project,Associate,Onsite,2
Feb,Retail,HCM,WalMart Stores,3,WalMart Stores_HCM_project,Contractor,Offshore,2
Feb,Retail,HCM,WalMart Stores,3,WalMart Stores_HCM_project,Contractor,Onsite,1
Feb,Retail,HCM,WalMart Stores,3,WalMart Stores_HCM_project,Manager,Offshore,1
Feb,Retail,HCM,WalMart Stores,3,WalMart Stores_HCM_project,Senior Associate,Offshore,2
Feb,Retail,QA,Albertson's,131,Albertson's_QA_project,Analyst,Offshore,2
Feb,Retail,QA,Albertson's,131,Albertson's_QA_project,Associate,Offshore,1
Feb,Retail,QA,Albertson's,131,Albertson's_QA_project,Contractor,Offshore,1
Feb,Retail,QA,Albertson's,131,Albertson's_QA_project,Director,Onsite,1
Feb,Retail,QA,Albertson's,131,Albertson's_QA_project,Manager,Offshore,1
Feb,Retail,QA,Albertson's,131,Albertson's_QA_project,Manager,Onsite,1
Feb,Retail,QA,Archer Daniels Midland,308,Archer Daniels Midland_QA_project,Analyst,Offshore,2
Feb,Retail,QA,Archer Daniels Midland,308,Archer Daniels Midland_QA_project,Analyst,Onsite,3
Feb,Retail,QA,Archer Daniels Midland,308,Archer Daniels Midland_QA_project,Associate,Offshore,2
Feb,Retail,QA,Archer Daniels Midland,308,Archer Daniels Midland_QA_project,Associate,Onsite,1
Feb,Retail,QA,Archer Daniels Midland,308,Archer Daniels Midland_QA_project,Contractor,Offshore,2
Feb,Retail,QA,Archer Daniels Midland,308,Archer Daniels Midland_QA_project,Contractor,Onsite,2
Feb,Retail,QA,Archer Daniels Midland,308,Archer Daniels Midland_QA_project,Manager,Onsite,2
Feb,Retail,QA,Coca-Cola,306,Coca-Cola_QA_project,Analyst,Offshore,1
Feb,Retail,QA,Coca-Cola,306,Coca-Cola_QA_project,Associate,Onsite,2
Feb,Retail,QA,Coca-Cola,306,Coca-Cola_QA_project,Contractor,Offshore,4
Feb,Retail,QA,Coca-Cola,306,Coca-Cola_QA_project,Contractor,Onsite,2
Feb,Retail,QA,Coca-Cola,306,Coca-Cola_QA_project,Director,Offshore,1
Feb,Retail,QA,Coca-Cola,306,Coca-Cola_QA_project,Manager,Offshore,1
Feb,Retail,QA,Coca-Cola,306,Coca-Cola_QA_project,Manager,Onsite,1
Feb,Retail,QA,Coca-Cola,306,Coca-Cola_QA_project,Senior Associate,Offshore,2
Feb,Retail,QA,Coca-Cola,306,Coca-Cola_QA_project,Senior Associate,Onsite,1
Feb,Retail,QA,ConAgra,195,ConAgra_QA_project,Analyst,Offshore,1
Feb,Retail,QA,ConAgra,195,ConAgra_QA_project,Analyst,Onsite,1
Feb,Retail,QA,ConAgra,195,ConAgra_QA_project,Associate,Offshore,1
Feb,Retail,QA,ConAgra,195,ConAgra_QA_project,Associate,Onsite,1
Feb,Retail,QA,ConAgra,195,ConAgra_QA_project,Contractor,Offshore,1
Feb,Retail,QA,ConAgra,195,ConAgra_QA_project,Contractor,Onsite,1
Feb,Retail,QA,ConAgra,195,ConAgra_QA_project,Director,Offshore,1
Feb,Retail,QA,ConAgra,195,ConAgra_QA_project,Manager,Offshore,2
Feb,Retail,QA,ConAgra,195,ConAgra_QA_project,Manager,Onsite,1
Feb,Retail,QA,ConAgra,195,ConAgra_QA_project,Senior Associate,Offshore,1
Feb,Retail,QA,ConAgra,195,ConAgra_QA_project,Senior Associate,Onsite,1
Feb,Retail,QA,ConAgra,195,ConAgra_QA_project,Senior Manager,Offshore,1
Feb,Retail,QA,Costco Wholesale,148,Costco Wholesale_QA_project,Analyst,Offshore,4
Feb,Retail,QA,Costco Wholesale,148,Costco Wholesale_QA_project,Analyst,Onsite,2
Feb,Retail,QA,Costco Wholesale,148,Costco Wholesale_QA_project,Associate,Offshore,2
Feb,Retail,QA,Costco Wholesale,148,Costco Wholesale_QA_project,Associate,Onsite,1
Feb,Retail,QA,Costco Wholesale,148,Costco Wholesale_QA_project,Contractor,Offshore,1
Feb,Retail,QA,Costco Wholesale,148,Costco Wholesale_QA_project,Contractor,Onsite,2
Feb,Retail,QA,Costco Wholesale,148,Costco Wholesale_QA_project,Senior Associate,Offshore,1
Feb,Retail,QA,Home Depot,64,Home Depot_QA_project,Analyst,Offshore,2
Feb,Retail,QA,Home Depot,64,Home Depot_QA_project,Analyst,Onsite,1
Feb,Retail,QA,Home Depot,64,Home Depot_QA_project,Associate,Offshore,1
Feb,Retail,QA,Home Depot,64,Home Depot_QA_project,Associate,Onsite,1
Feb,Retail,QA,Home Depot,64,Home Depot_QA_project,Contractor,Offshore,5
Feb,Retail,QA,Home Depot,64,Home Depot_QA_project,Contractor,Onsite,3
Feb,Retail,QA,Home Depot,64,Home Depot_QA_project,Manager,Offshore,1
Feb,Retail,QA,Home Depot,64,Home Depot_QA_project,Senior Associate,Offshore,2
Feb,Retail,QA,Home Depot,64,Home Depot_QA_project,Senior Associate,Onsite,1
Feb,Retail,QA,Home Depot,64,Home Depot_QA_project,Senior Manager,Onsite,1
Feb,Retail,QA,J.C. Penney,161,J.C. Penney_QA_project,Analyst,Offshore,6
Feb,Retail,QA,J.C. Penney,161,J.C. Penney_QA_project,Analyst,Onsite,1
Feb,Retail,QA,J.C. Penney,161,J.C. Penney_QA_project,Associate,Offshore,1
Feb,Retail,QA,J.C. Penney,161,J.C. Penney_QA_project,Contractor,Offshore,1
Feb,Retail,QA,J.C. Penney,161,J.C. Penney_QA_project,Contractor,Onsite,2
Feb,Retail,QA,J.C. Penney,161,J.C. Penney_QA_project,Manager,Offshore,2
Feb,Retail,QA,J.C. Penney,161,J.C. Penney_QA_project,Senior Associate,Offshore,1
Feb,Retail,QA,J.C. Penney,161,J.C. Penney_QA_project,Senior Manager,Offshore,2
Feb,Retail,QA,Kmart,134,Kmart_QA_project,Analyst,Offshore,2
Feb,Retail,QA,Kmart,134,Kmart_QA_project,Analyst,Onsite,1
Feb,Retail,QA,Kmart,134,Kmart_QA_project,Associate,Offshore,2
Feb,Retail,QA,Kmart,134,Kmart_QA_project,Contractor,Offshore,4
Feb,Retail,QA,Kmart,134,Kmart_QA_project,Director,Offshore,1
Feb,Retail,QA,Kmart,134,Kmart_QA_project,Manager,Offshore,1
Feb,Retail,QA,Kmart,134,Kmart_QA_project,Senior Associate,Offshore,1
Feb,Retail,QA,Kmart,134,Kmart_QA_project,Senior Manager,Offshore,3
Feb,Retail,QA,Kroger,80,Kroger_QA_project,Analyst,Offshore,4
Feb,Retail,QA,Kroger,80,Kroger_QA_project,Analyst,Onsite,2
Feb,Retail,QA,Kroger,80,Kroger_QA_project,Associate,Offshore,2
Feb,Retail,QA,Kroger,80,Kroger_QA_project,Contractor,Offshore,4
Feb,Retail,QA,Kroger,80,Kroger_QA_project,Manager,Offshore,1
Feb,Retail,QA,Lowe's,295,Lowe's_QA_project,Analyst,Onsite,1
Feb,Retail,QA,Lowe's,295,Lowe's_QA_project,Associate,Onsite,2
Feb,Retail,QA,Lowe's,295,Lowe's_QA_project,Contractor,Offshore,1
Feb,Retail,QA,Lowe's,295,Lowe's_QA_project,Contractor,Onsite,3
Feb,Retail,QA,Lowe's,295,Lowe's_QA_project,Director,Offshore,1
Feb,Retail,QA,Lowe's,295,Lowe's_QA_project,Manager,Offshore,1
Feb,Retail,QA,Lowe's,295,Lowe's_QA_project,Manager,Onsite,1
Feb,Retail,QA,PepsiCo,201,PepsiCo_QA_project,Analyst,Offshore,3
Feb,Retail,QA,PepsiCo,201,PepsiCo_QA_project,Associate,Offshore,1
Feb,Retail,QA,PepsiCo,201,PepsiCo_QA_project,Contractor,Offshore,2
Feb,Retail,QA,PepsiCo,201,PepsiCo_QA_project,Contractor,Onsite,2
Feb,Retail,QA,PepsiCo,201,PepsiCo_QA_project,Director,Onsite,1
Feb,Retail,QA,Philip Morris,36,Philip Morris_QA_project,Analyst,Offshore,2
Feb,Retail,QA,Philip Morris,36,Philip Morris_QA_project,Analyst,Onsite,1
Feb,Retail,QA,Philip Morris,36,Philip Morris_QA_project,Associate,Onsite,1
Feb,Retail,QA,Philip Morris,36,Philip Morris_QA_project,Contractor,Offshore,2
Feb,Retail,QA,Philip Morris,36,Philip Morris_QA_project,Contractor,Onsite,1
Feb,Retail,QA,Philip Morris,36,Philip Morris_QA_project,Manager,Offshore,1
Feb,Retail,QA,Philip Morris,36,Philip Morris_QA_project,Senior Associate,Offshore,1
Feb,Retail,QA,Philip Morris,36,Philip Morris_QA_project,Senior Associate,Onsite,1
Feb,Retail,QA,Philip Morris,36,Philip Morris_QA_project,Senior Manager,Onsite,1
Feb,Retail,QA,Procter & Gamble,122,Procter & Gamble_QA_project,Analyst,Offshore,3
Feb,Retail,QA,Procter & Gamble,122,Procter & Gamble_QA_project,Analyst,Onsite,1
Feb,Retail,QA,Procter & Gamble,122,Procter & Gamble_QA_project,Contractor,Offshore,6
Feb,Retail,QA,Procter & Gamble,122,Procter & Gamble_QA_project,Contractor,Onsite,4
Feb,Retail,QA,Procter & Gamble,122,Procter & Gamble_QA_project,Manager,Onsite,1
Feb,Retail,QA,Procter & Gamble,122,Procter & Gamble_QA_project,Senior Associate,Offshore,1
Feb,Retail,QA,Procter & Gamble,122,Procter & Gamble_QA_project,Senior Associate,Onsite,1
Feb,Retail,QA,Procter & Gamble,122,Procter & Gamble_QA_project,Senior Manager,Offshore,1
Feb,Retail,QA,Safeway,149,Safeway_QA_project,Analyst,Offshore,1
Feb,Retail,QA,Safeway,149,Safeway_QA_project,Analyst,Onsite,1
Feb,Retail,QA,Safeway,149,Safeway_QA_project,Associate,Onsite,1
Feb,Retail,QA,Safeway,149,Safeway_QA_project,Contractor,Offshore,4
Feb,Retail,QA,Sears Roebuck,116,Sears Roebuck_QA_project,Analyst,Offshore,2
Feb,Retail,QA,Sears Roebuck,116,Sears Roebuck_QA_project,Analyst,Onsite,2
Feb,Retail,QA,Sears Roebuck,116,Sears Roebuck_QA_project,Associate,Offshore,3
Feb,Retail,QA,Sears Roebuck,116,Sears Roebuck_QA_project,Contractor,Offshore,4
Feb,Retail,QA,Sears Roebuck,116,Sears Roebuck_QA_project,Contractor,Onsite,2
Feb,Retail,QA,Sears Roebuck,116,Sears Roebuck_QA_project,Director,Onsite,2
Feb,Retail,QA,Supervalu,265,Supervalu_QA_project,Analyst,Offshore,2
Feb,Retail,QA,Supervalu,265,Supervalu_QA_project,Analyst,Onsite,1
Feb,Retail,QA,Supervalu,265,Supervalu_QA_project,Associate,Onsite,1
Feb,Retail,QA,Supervalu,265,Supervalu_QA_project,Director,Onsite,1
Feb,Retail,QA,Supervalu,265,Supervalu_QA_project,Manager,Onsite,2
Feb,Retail,QA,Supervalu,265,Supervalu_QA_project,Senior Manager,Offshore,2
Feb,Retail,QA,Target,121,Target_QA_project,Analyst,Offshore,4
Feb,Retail,QA,Target,121,Target_QA_project,Analyst,Onsite,1
Feb,Retail,QA,Target,121,Target_QA_project,Associate,Onsite,1
Feb,Retail,QA,Target,121,Target_QA_project,Contractor,Offshore,3
Feb,Retail,QA,Target,121,Target_QA_project,Contractor,Onsite,1
Feb,Retail,QA,Target,121,Target_QA_project,Manager,Offshore,1
Feb,Retail,QA,Target,121,Target_QA_project,Senior Associate,Onsite,2
Feb,Retail,QA,WalMart Stores,5,WalMart Stores_QA_project,Analyst,Offshore,2
Feb,Retail,QA,WalMart Stores,5,WalMart Stores_QA_project,Analyst,Onsite,1
Feb,Retail,QA,WalMart Stores,5,WalMart Stores_QA_project,Associate,Offshore,2
Feb,Retail,QA,WalMart Stores,5,WalMart Stores_QA_project,Associate,Onsite,1
Feb,Retail,QA,WalMart Stores,5,WalMart Stores_QA_project,Contractor,Onsite,3
Feb,Retail,QA,WalMart Stores,5,WalMart Stores_QA_project,Manager,Onsite,1
Feb,Retail,QA,WalMart Stores,5,WalMart Stores_QA_project,Senior Manager,Onsite,2
Feb,Retail,SAP,Albertson's,130,Albertson's_SAP_project,Analyst,Offshore,3
Feb,Retail,SAP,Albertson's,130,Albertson's_SAP_project,Analyst,Onsite,1
Feb,Retail,SAP,Albertson's,130,Albertson's_SAP_project,Associate,Onsite,2
Feb,Retail,SAP,Albertson's,130,Albertson's_SAP_project,Contractor,Offshore,3
Feb,Retail,SAP,Albertson's,130,Albertson's_SAP_project,Director,Offshore,1
Feb,Retail,SAP,Albertson's,130,Albertson's_SAP_project,Manager,Offshore,1
Feb,Retail,SAP,Albertson's,130,Albertson's_SAP_project,Senior Manager,Onsite,1
Feb,Retail,SAP,Archer Daniels Midland,307,Archer Daniels Midland_SAP_project,Analyst,Offshore,3
Feb,Retail,SAP,Archer Daniels Midland,307,Archer Daniels Midland_SAP_project,Contractor,Offshore,3
Feb,Retail,SAP,Archer Daniels Midland,307,Archer Daniels Midland_SAP_project,Director,Offshore,1
Feb,Retail,SAP,Archer Daniels Midland,307,Archer Daniels Midland_SAP_project,Senior Associate,Offshore,4
Feb,Retail,SAP,Coca-Cola,305,Coca-Cola_SAP_project,Analyst,Offshore,1
Feb,Retail,SAP,Coca-Cola,305,Coca-Cola_SAP_project,Analyst,Onsite,2
Feb,Retail,SAP,Coca-Cola,305,Coca-Cola_SAP_project,Associate,Offshore,3
Feb,Retail,SAP,Coca-Cola,305,Coca-Cola_SAP_project,Associate,Onsite,1
Feb,Retail,SAP,Coca-Cola,305,Coca-Cola_SAP_project,Contractor,Offshore,3
Feb,Retail,SAP,Coca-Cola,305,Coca-Cola_SAP_project,Contractor,Onsite,2
Feb,Retail,SAP,Coca-Cola,305,Coca-Cola_SAP_project,Manager,Onsite,1
Feb,Retail,SAP,ConAgra,194,ConAgra_SAP_project,Analyst,Offshore,2
Feb,Retail,SAP,ConAgra,194,ConAgra_SAP_project,Analyst,Onsite,1
Feb,Retail,SAP,ConAgra,194,ConAgra_SAP_project,Associate,Offshore,2
Feb,Retail,SAP,ConAgra,194,ConAgra_SAP_project,Associate,Onsite,1
Feb,Retail,SAP,ConAgra,194,ConAgra_SAP_project,Contractor,Offshore,2
Feb,Retail,SAP,ConAgra,194,ConAgra_SAP_project,Contractor,Onsite,3
Feb,Retail,SAP,ConAgra,194,ConAgra_SAP_project,Director,Onsite,1
Feb,Retail,SAP,ConAgra,194,ConAgra_SAP_project,Manager,Offshore,1
Feb,Retail,SAP,Costco Wholesale,147,Costco Wholesale_SAP_project,Analyst,Offshore,1
Feb,Retail,SAP,Costco Wholesale,147,Costco Wholesale_SAP_project,Analyst,Onsite,2
Feb,Retail,SAP,Costco Wholesale,147,Costco Wholesale_SAP_project,Associate,Offshore,4
Feb,Retail,SAP,Costco Wholesale,147,Costco Wholesale_SAP_project,Contractor,Offshore,3
Feb,Retail,SAP,Costco Wholesale,147,Costco Wholesale_SAP_project,Contractor,Onsite,1
Feb,Retail,SAP,Costco Wholesale,147,Costco Wholesale_SAP_project,Director,Onsite,1
Feb,Retail,SAP,Costco Wholesale,147,Costco Wholesale_SAP_project,Manager,Onsite,1
Feb,Retail,SAP,Costco Wholesale,147,Costco Wholesale_SAP_project,Senior Associate,Offshore,1
Feb,Retail,SAP,Costco Wholesale,147,Costco Wholesale_SAP_project,Senior Manager,Offshore,2
Feb,Retail,SAP,Home Depot,63,Home Depot_SAP_project,Analyst,Offshore,1
Feb,Retail,SAP,Home Depot,63,Home Depot_SAP_project,Analyst,Onsite,1
Feb,Retail,SAP,Home Depot,63,Home Depot_SAP_project,Associate,Offshore,1
Feb,Retail,SAP,Home Depot,63,Home Depot_SAP_project,Associate,Onsite,1
Feb,Retail,SAP,Home Depot,63,Home Depot_SAP_project,Contractor,Offshore,3
Feb,Retail,SAP,Home Depot,63,Home Depot_SAP_project,Director,Offshore,1
Feb,Retail,SAP,Home Depot,63,Home Depot_SAP_project,Director,Onsite,1
Feb,Retail,SAP,Home Depot,63,Home Depot_SAP_project,Manager,Offshore,2
Feb,Retail,SAP,Home Depot,63,Home Depot_SAP_project,Manager,Onsite,1
Feb,Retail,SAP,Home Depot,63,Home Depot_SAP_project,Senior Associate,Onsite,1
Feb,Retail,SAP,Kroger,79,Kroger_SAP_project,Analyst,Offshore,2
Feb,Retail,SAP,Kroger,79,Kroger_SAP_project,Analyst,Onsite,3
Feb,Retail,SAP,Kroger,79,Kroger_SAP_project,Associate,Offshore,1
Feb,Retail,SAP,Kroger,79,Kroger_SAP_project,Associate,Onsite,2
Feb,Retail,SAP,Kroger,79,Kroger_SAP_project,Contractor,Onsite,2
Feb,Retail,SAP,Kroger,79,Kroger_SAP_project,Director,Offshore,1
Feb,Retail,SAP,Kroger,79,Kroger_SAP_project,Senior Associate,Onsite,1
Feb,Retail,SAP,Lowe's,294,Lowe's_SAP_project,Analyst,Offshore,1
Feb,Retail,SAP,Lowe's,294,Lowe's_SAP_project,Analyst,Onsite,1
Feb,Retail,SAP,Lowe's,294,Lowe's_SAP_project,Associate,Offshore,2
Feb,Retail,SAP,Lowe's,294,Lowe's_SAP_project,Associate,Onsite,1
Feb,Retail,SAP,Lowe's,294,Lowe's_SAP_project,Contractor,Offshore,4
Feb,Retail,SAP,Lowe's,294,Lowe's_SAP_project,Contractor,Onsite,4
Feb,Retail,SAP,Lowe's,294,Lowe's_SAP_project,Director,Offshore,4
Feb,Retail,SAP,Lowe's,294,Lowe's_SAP_project,Manager,Onsite,1
Feb,Retail,SAP,Lowe's,294,Lowe's_SAP_project,Senior Associate,Offshore,1
Feb,Retail,SAP,Philip Morris,35,Philip Morris_SAP_project,Analyst,Offshore,3
Feb,Retail,SAP,Philip Morris,35,Philip Morris_SAP_project,Associate,Offshore,1
Feb,Retail,SAP,Philip Morris,35,Philip Morris_SAP_project,Associate,Onsite,2
Feb,Retail,SAP,Philip Morris,35,Philip Morris_SAP_project,Contractor,Offshore,4
Feb,Retail,SAP,Philip Morris,35,Philip Morris_SAP_project,Contractor,Onsite,3
Feb,Retail,SAP,Philip Morris,35,Philip Morris_SAP_project,Director,Offshore,1
