Month,Vertical,Client,Horizontal,Project Id,Project Name,Comment,Onsite/Offshore,Billing Type,Revenue,Compensation,Travel Expense,Software Licenses,Subcontracting Costs,Margin
Sep,Others,El Paso,Cloud,56,El Paso_Cloud_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Sep,Others,El Paso,HCM,58,El Paso_HCM_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Sep,Others,El Paso,HCM,58,El Paso_HCM_project,Billdays,(blank),FixedBid,-5473.486452,0,0,0,0,-5473.486452
Sep,Others,El Paso,HCM,58,El Paso_HCM_project,(blank),Offshore,FixedBid,33770.88,2846.153846,950,10,12000,17964.72615
Sep,Others,El Paso,HCM,58,El Paso_HCM_project,(blank),Onsite,FixedBid,110167.2,38833.33333,2300,970,32333,35730.86667
Sep,Others,El Paso,HCM,58,El Paso_HCM_project,True Up/Down,(blank),FixedBid,0,0,0,0,0,0
Sep,Others,El Paso,QA,60,El Paso_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Sep,Others,El Paso,QA,60,El Paso_QA_project,Billdays,(blank),T&M,-2541.572129,0,0,0,0,-2541.572129
Sep,Others,El Paso,QA,60,El Paso_QA_project,(blank),Offshore,T&M,68883.984,10076.92308,4400,1810,20370,32227.06092
Sep,Others,El Paso,QA,60,El Paso_QA_project,(blank),Onsite,T&M,54917.928,38333.33333,1950,160,7700,6774.594667
Sep,Others,El Paso,QA,60,El Paso_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Sep,Others,El Paso,SAP,59,El Paso_SAP_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Sep,Others,El Paso,SAP,59,El Paso_SAP_project,Billdays,(blank),T&M,-3028.035484,0,0,0,0,-3028.035484
Sep,Others,El Paso,SAP,59,El Paso_SAP_project,(blank),Offshore,T&M,113899.5,6230.769231,4500,2290,74328,26550.73077
Sep,Others,El Paso,SAP,59,El Paso_SAP_project,(blank),Onsite,T&M,72569.25,27916.66667,1000,800,23835,19017.58333
Sep,Others,El Paso,SAP,59,El Paso_SAP_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Sep,Others,Georgia-Pacific,QA,225,Georgia-Pacific_QA_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Sep,Others,Georgia-Pacific,QA,225,Georgia-Pacific_QA_project,Billdays,(blank),FixedBid,-1837.419355,0,0,0,0,-1837.419355
Sep,Others,Georgia-Pacific,QA,225,Georgia-Pacific_QA_project,(blank),Offshore,FixedBid,34403.84,6153.846154,1400,710,8134,18005.99385
Sep,Others,Georgia-Pacific,QA,225,Georgia-Pacific_QA_project,(blank),Onsite,FixedBid,43973.12,33750,2450,710,15159,-8095.88
Sep,Others,Georgia-Pacific,QA,225,Georgia-Pacific_QA_project,True Up/Down,(blank),FixedBid,0,0,0,0,0,0
Sep,Others,International Paper,Analytics,208,International Paper_Analytics_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Sep,Others,International Paper,Analytics,208,International Paper_Analytics_project,Billdays,(blank),FixedBid,-2378.88,0,0,0,0,-2378.88
Sep,Others,International Paper,Analytics,208,International Paper_Analytics_project,(blank),Offshore,FixedBid,48568.32,3000,3300,860,25482,15926.32
Sep,Others,International Paper,Analytics,208,International Paper_Analytics_project,(blank),Onsite,FixedBid,78923.52,44500,3200,420,4704,26099.52
Sep,Others,International Paper,Analytics,208,International Paper_Analytics_project,True Up/Down,(blank),FixedBid,0,0,0,0,0,0
Sep,Others,International Paper,HCM,209,International Paper_HCM_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Sep,Others,International Paper,HCM,209,International Paper_HCM_project,Billdays,(blank),T&M,-4018.179,0,0,0,0,-4018.179
Sep,Others,International Paper,HCM,209,International Paper_HCM_project,(blank),Offshore,T&M,28490.55,4769.230769,200,760,8211,14550.31923
Sep,Others,International Paper,HCM,209,International Paper_HCM_project,(blank),Onsite,T&M,113118.225,67416.66667,3400,1420,20365,20516.55833
Sep,Others,International Paper,HCM,209,International Paper_HCM_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Sep,Others,International Paper,QA,211,International Paper_QA_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Sep,Others,International Paper,QA,211,International Paper_QA_project,Billdays,(blank),FixedBid,-1539.84,0,0,0,0,-1539.84
Sep,Others,International Paper,QA,211,International Paper_QA_project,(blank),Offshore,FixedBid,43449.6,9000,6450,170,12948,14881.6
Sep,Others,International Paper,QA,211,International Paper_QA_project,(blank),Onsite,FixedBid,19998.72,12500,200,150,8580,-1431.28
Sep,Others,International Paper,QA,211,International Paper_QA_project,True Up/Down,(blank),FixedBid,10501.7088,0,0,0,0,10501.7088
Sep,Others,International Paper,SAP,210,International Paper_SAP_project,Adjustments,(blank),T&M,-3233.052,0,0,0,0,-3233.052
Sep,Others,International Paper,SAP,210,International Paper_SAP_project,Billdays,(blank),T&M,-3476.4,0,0,0,0,-3476.4
Sep,Others,International Paper,SAP,210,International Paper_SAP_project,(blank),Offshore,T&M,51960.03,6307.692308,4400,970,15675,24607.33769
Sep,Others,International Paper,SAP,210,International Paper_SAP_project,(blank),Onsite,T&M,48616.68,27166.66667,1950,1070,12210,6220.013333
Sep,Others,International Paper,SAP,210,International Paper_SAP_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Sep,Others,Marathon Oil,Analytics,142,Marathon Oil_Analytics_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Sep,Others,Marathon Oil,Analytics,142,Marathon Oil_Analytics_project,Billdays,(blank),T&M,-3932.928,0,0,0,0,-3932.928
Sep,Others,Marathon Oil,Analytics,142,Marathon Oil_Analytics_project,(blank),Offshore,T&M,42162.048,3769.230769,2700,550,19966,15176.81723
Sep,Others,Marathon Oil,Analytics,142,Marathon Oil_Analytics_project,(blank),Onsite,T&M,63417.6,36750,2200,20,0,24447.6
Sep,Others,Marathon Oil,Analytics,142,Marathon Oil_Analytics_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Sep,Others,Marathon Oil,HCM,143,Marathon Oil_HCM_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Sep,Others,Marathon Oil,HCM,143,Marathon Oil_HCM_project,Billdays,(blank),T&M,-2847.65729,0,0,0,0,-2847.65729
Sep,Others,Marathon Oil,HCM,143,Marathon Oil_HCM_project,(blank),Offshore,T&M,39874.56,2384.615385,4400,130,20750,12209.94462
Sep,Others,Marathon Oil,HCM,143,Marathon Oil_HCM_project,(blank),Onsite,T&M,57568.896,19666.66667,1300,580,29184,6838.229333
Sep,Others,Marathon Oil,HCM,143,Marathon Oil_HCM_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Sep,Others,Marathon Oil,QA,145,Marathon Oil_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Sep,Others,Marathon Oil,QA,145,Marathon Oil_QA_project,Billdays,(blank),T&M,-2217.216,0,0,0,0,-2217.216
Sep,Others,Marathon Oil,QA,145,Marathon Oil_QA_project,(blank),Offshore,T&M,18873.6,4615.384615,1200,150,0,12908.21538
Sep,Others,Marathon Oil,QA,145,Marathon Oil_QA_project,(blank),Onsite,T&M,61949.952,56750,3400,1210,5565,-4975.048
Sep,Others,Marathon Oil,QA,145,Marathon Oil_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Sep,Others,Marathon Oil,SAP,144,Marathon Oil_SAP_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Sep,Others,Marathon Oil,SAP,144,Marathon Oil_SAP_project,Billdays,(blank),T&M,-2969.899355,0,0,0,0,-2969.899355
Sep,Others,Marathon Oil,SAP,144,Marathon Oil_SAP_project,(blank),Offshore,T&M,62445.12,5000,4200,1370,38778,13097.12
Sep,Others,Marathon Oil,SAP,144,Marathon Oil_SAP_project,(blank),Onsite,T&M,66349.44,47916.66667,950,240,7452,9790.773333
Sep,Others,Marathon Oil,SAP,144,Marathon Oil_SAP_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Sep,Others,Mirant,Analytics,163,Mirant_Analytics_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Sep,Others,Mirant,Analytics,163,Mirant_Analytics_project,Billdays,(blank),T&M,-3768.442839,0,0,0,0,-3768.442839
Sep,Others,Mirant,Analytics,163,Mirant_Analytics_project,(blank),Offshore,T&M,54484.128,4692.307692,2700,770,11736,34585.82031
Sep,Others,Mirant,Analytics,163,Mirant_Analytics_project,(blank),Onsite,T&M,98735.832,33750,1750,600,27370,35265.832
Sep,Others,Mirant,Analytics,163,Mirant_Analytics_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Sep,Others,Mirant,HCM,164,Mirant_HCM_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Sep,Others,Mirant,HCM,164,Mirant_HCM_project,Billdays,(blank),FixedBid,-2722.436129,0,0,0,0,-2722.436129
Sep,Others,Mirant,HCM,164,Mirant_HCM_project,(blank),Offshore,FixedBid,64273.44,7538.461538,4150,1280,7245,44059.97846
Sep,Others,Mirant,HCM,164,Mirant_HCM_project,(blank),Onsite,FixedBid,54700.8,14583.33333,1250,810,21890,16167.46667
Sep,Others,Mirant,HCM,164,Mirant_HCM_project,True Up/Down,(blank),FixedBid,6751.6416,0,0,0,0,6751.6416
Sep,Others,Mirant,QA,166,Mirant_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Sep,Others,Mirant,QA,166,Mirant_QA_project,Billdays,(blank),T&M,-3015.218323,0,0,0,0,-3015.218323
Sep,Others,Mirant,QA,166,Mirant_QA_project,(blank),Offshore,T&M,72867.504,5076.923077,4000,520,58645,4625.580923
Sep,Others,Mirant,QA,166,Mirant_QA_project,(blank),Onsite,T&M,32600.256,16250,3750,310,19110,-6819.744
Sep,Others,Mirant,QA,166,Mirant_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Sep,Others,Mirant,SAP,165,Mirant_SAP_project,Adjustments,(blank),FixedBid,21157.488,0,0,0,0,21157.488
Sep,Others,Mirant,SAP,165,Mirant_SAP_project,Billdays,(blank),FixedBid,-3592.103226,0,0,0,0,-3592.103226
Sep,Others,Mirant,SAP,165,Mirant_SAP_project,(blank),Offshore,FixedBid,43512,615.3846154,1700,260,37334,3602.615385
Sep,Others,Mirant,SAP,165,Mirant_SAP_project,(blank),Onsite,FixedBid,68731.2,34833.33333,900,760,22141,10096.86667
Sep,Others,Mirant,SAP,165,Mirant_SAP_project,True Up/Down,(blank),FixedBid,36747.216,0,0,0,0,36747.216
Sep,Others,PG&E Corp.,Analytics,267,PG&E Corp._Analytics_project,Adjustments,(blank),T&M,31204.0512,0,0,0,0,31204.0512
Sep,Others,PG&E Corp.,Analytics,267,PG&E Corp._Analytics_project,Billdays,(blank),T&M,-2396.624516,0,0,0,0,-2396.624516
Sep,Others,PG&E Corp.,Analytics,267,PG&E Corp._Analytics_project,(blank),Offshore,T&M,51200.64,5153.846154,2700,820,7920,34606.79385
Sep,Others,PG&E Corp.,Analytics,267,PG&E Corp._Analytics_project,(blank),Onsite,T&M,101612.16,39583.33333,4000,530,19508,37990.82667
Sep,Others,PG&E Corp.,Analytics,267,PG&E Corp._Analytics_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Sep,Others,PG&E Corp.,Cloud,266,PG&E Corp._Cloud_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Sep,Others,PG&E Corp.,Cloud,266,PG&E Corp._Cloud_project,Billdays,(blank),T&M,-4744.091613,0,0,0,0,-4744.091613
Sep,Others,PG&E Corp.,Cloud,266,PG&E Corp._Cloud_project,(blank),Offshore,T&M,64794.6,6615.384615,3650,430,22120,31979.21538
Sep,Others,PG&E Corp.,Cloud,266,PG&E Corp._Cloud_project,(blank),Onsite,T&M,39916.8,25916.66667,1450,70,0,12480.13333
Sep,Others,PG&E Corp.,Cloud,266,PG&E Corp._Cloud_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Sep,Others,PG&E Corp.,HCM,268,PG&E Corp._HCM_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Sep,Others,PG&E Corp.,HCM,268,PG&E Corp._HCM_project,Billdays,(blank),T&M,-3406.92,0,0,0,0,-3406.92
Sep,Others,PG&E Corp.,HCM,268,PG&E Corp._HCM_project,(blank),Offshore,T&M,69903.24,6538.461538,2900,1120,13114,46230.77846
Sep,Others,PG&E Corp.,HCM,268,PG&E Corp._HCM_project,(blank),Onsite,T&M,32345.28,11666.66667,2250,650,7776,10002.61333
Sep,Others,PG&E Corp.,HCM,268,PG&E Corp._HCM_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Sep,Others,PG&E Corp.,QA,270,PG&E Corp._QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Sep,Others,PG&E Corp.,QA,270,PG&E Corp._QA_project,Billdays,(blank),T&M,-2107.726452,0,0,0,0,-2107.726452
Sep,Others,PG&E Corp.,QA,270,PG&E Corp._QA_project,(blank),Offshore,T&M,34329.6,2846.153846,1350,30,19975,10128.44615
Sep,Others,PG&E Corp.,QA,270,PG&E Corp._QA_project,(blank),Onsite,T&M,38477.76,28333.33333,1950,510,0,7684.426667
Sep,Others,PG&E Corp.,QA,270,PG&E Corp._QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Sep,Others,PG&E Corp.,SAP,269,PG&E Corp._SAP_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Sep,Others,PG&E Corp.,SAP,269,PG&E Corp._SAP_project,Billdays,(blank),FixedBid,-2737.548387,0,0,0,0,-2737.548387
Sep,Others,PG&E Corp.,SAP,269,PG&E Corp._SAP_project,(blank),Offshore,FixedBid,56448,1769.230769,5750,470,34968,13490.76923
Sep,Others,PG&E Corp.,SAP,269,PG&E Corp._SAP_project,(blank),Onsite,FixedBid,57216,24000,200,200,14018,18798
Sep,Others,PG&E Corp.,SAP,269,PG&E Corp._SAP_project,True Up/Down,(blank),FixedBid,23761.92,0,0,0,0,23761.92
Sep,Others,Walt Disney,HCM,229,Walt Disney_HCM_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Sep,Others,Walt Disney,HCM,229,Walt Disney_HCM_project,Billdays,(blank),T&M,-2834.160645,0,0,0,0,-2834.160645
Sep,Others,Walt Disney,HCM,229,Walt Disney_HCM_project,(blank),Offshore,T&M,51790.288,7153.846154,3850,1360,0,39426.44185
Sep,Others,Walt Disney,HCM,229,Walt Disney_HCM_project,(blank),Onsite,T&M,85507.312,28583.33333,3450,1120,28147,24206.97867
Sep,Others,Walt Disney,HCM,229,Walt Disney_HCM_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Sep,Others,Walt Disney,QA,231,Walt Disney_QA_project,Adjustments,(blank),T&M,13613.09184,0,0,0,0,13613.09184
Sep,Others,Walt Disney,QA,231,Walt Disney_QA_project,Billdays,(blank),T&M,-2439.622194,0,0,0,0,-2439.622194
Sep,Others,Walt Disney,QA,231,Walt Disney_QA_project,(blank),Offshore,T&M,23896,1384.615385,1900,410,14960,5241.384615
Sep,Others,Walt Disney,QA,231,Walt Disney_QA_project,(blank),Onsite,T&M,82034.272,60250,3950,310,0,17524.272
Sep,Others,Walt Disney,QA,231,Walt Disney_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Sep,Others,Walt Disney,SAP,230,Walt Disney_SAP_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Sep,Others,Walt Disney,SAP,230,Walt Disney_SAP_project,Billdays,(blank),FixedBid,-5077.058065,0,0,0,0,-5077.058065
Sep,Others,Walt Disney,SAP,230,Walt Disney_SAP_project,(blank),Offshore,FixedBid,38790.4,3846.153846,2100,960,15714,16170.24615
Sep,Others,Walt Disney,SAP,230,Walt Disney_SAP_project,(blank),Onsite,FixedBid,122867.2,59833.33333,3650,1510,18641,39232.86667
Sep,Others,Walt Disney,SAP,230,Walt Disney_SAP_project,True Up/Down,(blank),FixedBid,6295.552,0,0,0,0,6295.552
Sep,Others,WorldCom,HCM,139,WorldCom_HCM_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Sep,Others,WorldCom,HCM,139,WorldCom_HCM_project,Billdays,(blank),T&M,-3958.083871,0,0,0,0,-3958.083871
Sep,Others,WorldCom,HCM,139,WorldCom_HCM_project,(blank),Offshore,T&M,27647.4,1923.076923,2200,700,12714,10110.32308
Sep,Others,WorldCom,HCM,139,WorldCom_HCM_project,(blank),Onsite,T&M,85008,25333.33333,4700,1520,33108,20346.66667
Sep,Others,WorldCom,HCM,139,WorldCom_HCM_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Sep,Others,WorldCom,QA,141,WorldCom_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Sep,Others,WorldCom,QA,141,WorldCom_QA_project,Billdays,(blank),T&M,-3755.365161,0,0,0,0,-3755.365161
Sep,Others,WorldCom,QA,141,WorldCom_QA_project,(blank),Offshore,T&M,71469.12,4230.769231,1650,410,52781,12397.35077
Sep,Others,WorldCom,QA,141,WorldCom_QA_project,(blank),Onsite,T&M,83348.16,46333.33333,2900,670,21571,11873.82667
Sep,Others,WorldCom,QA,141,WorldCom_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Sep,Others,WorldCom,SAP,140,WorldCom_SAP_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Sep,Others,WorldCom,SAP,140,WorldCom_SAP_project,Billdays,(blank),T&M,-3988.877419,0,0,0,0,-3988.877419
Sep,Others,WorldCom,SAP,140,WorldCom_SAP_project,(blank),Offshore,T&M,65215.2,4153.846154,4650,1060,33119,22232.35385
Sep,Others,WorldCom,SAP,140,WorldCom_SAP_project,(blank),Onsite,T&M,25419.6,10833.33333,1200,260,8745,4381.266667
Sep,Others,WorldCom,SAP,140,WorldCom_SAP_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Sep,Retail,Albertson's,QA,131,Albertson's_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Sep,Retail,Albertson's,QA,131,Albertson's_QA_project,Billdays,(blank),T&M,-2384.877419,0,0,0,0,-2384.877419
Sep,Retail,Albertson's,QA,131,Albertson's_QA_project,(blank),Offshore,T&M,55471.4,3307.692308,2250,1060,53697,-4843.292308
Sep,Retail,Albertson's,QA,131,Albertson's_QA_project,(blank),Onsite,T&M,60416.4,44333.33333,2700,1500,6216,5667.066667
Sep,Retail,Albertson's,QA,131,Albertson's_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Sep,Retail,Albertson's,SAP,130,Albertson's_SAP_project,Adjustments,(blank),T&M,5208.7525,0,0,0,0,5208.7525
Sep,Retail,Albertson's,SAP,130,Albertson's_SAP_project,Billdays,(blank),T&M,-2400.346774,0,0,0,0,-2400.346774
Sep,Retail,Albertson's,SAP,130,Albertson's_SAP_project,(blank),Offshore,T&M,32671.5,2153.846154,1400,1070,19355,8692.653846
Sep,Retail,Albertson's,SAP,130,Albertson's_SAP_project,(blank),Onsite,T&M,109537.5,66750,4100,990,0,37697.5
Sep,Retail,Albertson's,SAP,130,Albertson's_SAP_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Sep,Retail,Archer Daniels Midland,QA,308,Archer Daniels Midland_QA_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Sep,Retail,Archer Daniels Midland,QA,308,Archer Daniels Midland_QA_project,Billdays,(blank),FixedBid,-3221.305806,0,0,0,0,-3221.305806
Sep,Retail,Archer Daniels Midland,QA,308,Archer Daniels Midland_QA_project,(blank),Offshore,FixedBid,14484.48,923.0769231,700,850,13024,-1012.596923
Sep,Retail,Archer Daniels Midland,QA,308,Archer Daniels Midland_QA_project,(blank),Onsite,FixedBid,43453.44,20250,2400,600,37799,-17595.56
Sep,Retail,Archer Daniels Midland,QA,308,Archer Daniels Midland_QA_project,True Up/Down,(blank),FixedBid,0,0,0,0,0,0
Sep,Retail,Archer Daniels Midland,SAP,307,Archer Daniels Midland_SAP_project,Adjustments,(blank),FixedBid,-14790.656,0,0,0,0,-14790.656
Sep,Retail,Archer Daniels Midland,SAP,307,Archer Daniels Midland_SAP_project,Billdays,(blank),FixedBid,-2981.987097,0,0,0,0,-2981.987097
Sep,Retail,Archer Daniels Midland,SAP,307,Archer Daniels Midland_SAP_project,(blank),Offshore,FixedBid,63884.8,5692.307692,2650,1430,39046,15066.49231
Sep,Retail,Archer Daniels Midland,SAP,307,Archer Daniels Midland_SAP_project,(blank),Onsite,FixedBid,98329.6,39000,5750,1700,51746,133.6
Sep,Retail,Archer Daniels Midland,SAP,307,Archer Daniels Midland_SAP_project,True Up/Down,(blank),FixedBid,0,0,0,0,0,0
Sep,Retail,Coca-Cola,QA,306,Coca-Cola_QA_project,Adjustments,(blank),T&M,6517.2864,0,0,0,0,6517.2864
Sep,Retail,Coca-Cola,QA,306,Coca-Cola_QA_project,Billdays,(blank),T&M,-1051.175226,0,0,0,0,-1051.175226
Sep,Retail,Coca-Cola,QA,306,Coca-Cola_QA_project,(blank),Offshore,T&M,35147.168,3692.307692,4950,1720,31891,-7106.139692
Sep,Retail,Coca-Cola,QA,306,Coca-Cola_QA_project,(blank),Onsite,T&M,48520.512,23250,2900,1240,39062,-17931.488
Sep,Retail,Coca-Cola,QA,306,Coca-Cola_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Sep,Retail,Coca-Cola,SAP,305,Coca-Cola_SAP_project,Adjustments,(blank),T&M,6454.558,0,0,0,0,6454.558
Sep,Retail,Coca-Cola,SAP,305,Coca-Cola_SAP_project,Billdays,(blank),T&M,-1892.832258,0,0,0,0,-1892.832258
Sep,Retail,Coca-Cola,SAP,305,Coca-Cola_SAP_project,(blank),Offshore,T&M,42726.52,3846.153846,1450,240,37856,-665.6338462
Sep,Retail,Coca-Cola,SAP,305,Coca-Cola_SAP_project,(blank),Onsite,T&M,62688.84,41083.33333,2700,260,13280,5365.506667
Sep,Retail,Coca-Cola,SAP,305,Coca-Cola_SAP_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Sep,Retail,ConAgra,Analytics,192,ConAgra_Analytics_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Sep,Retail,ConAgra,Analytics,192,ConAgra_Analytics_project,Billdays,(blank),FixedBid,-5403.747097,0,0,0,0,-5403.747097
Sep,Retail,ConAgra,Analytics,192,ConAgra_Analytics_project,(blank),Offshore,FixedBid,67307.52,5846.153846,2650,950,20516,37345.36615
Sep,Retail,ConAgra,Analytics,192,ConAgra_Analytics_project,(blank),Onsite,FixedBid,94832.64,29583.33333,2350,200,25686,37013.30667
Sep,Retail,ConAgra,Analytics,192,ConAgra_Analytics_project,True Up/Down,(blank),FixedBid,0,0,0,0,0,0
Sep,Retail,ConAgra,Cloud,191,ConAgra_Cloud_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Sep,Retail,ConAgra,Cloud,191,ConAgra_Cloud_project,Billdays,(blank),FixedBid,-1924.954839,0,0,0,0,-1924.954839
Sep,Retail,ConAgra,Cloud,191,ConAgra_Cloud_project,(blank),Offshore,FixedBid,76285.44,5076.923077,2200,380,47390,21238.51692
Sep,Retail,ConAgra,Cloud,191,ConAgra_Cloud_project,(blank),Onsite,FixedBid,37739.52,20000,950,600,5830,10359.52
Sep,Retail,ConAgra,Cloud,191,ConAgra_Cloud_project,True Up/Down,(blank),FixedBid,0,0,0,0,0,0
Sep,Retail,ConAgra,HCM,193,ConAgra_HCM_project,Adjustments,(blank),T&M,-27229.36832,0,0,0,0,-27229.36832
Sep,Retail,ConAgra,HCM,193,ConAgra_HCM_project,Billdays,(blank),T&M,-2744.896,0,0,0,0,-2744.896
Sep,Retail,ConAgra,HCM,193,ConAgra_HCM_project,(blank),Offshore,T&M,44262.064,7461.538462,2750,660,0,33390.52554
Sep,Retail,ConAgra,HCM,193,ConAgra_HCM_project,(blank),Onsite,T&M,83321.392,31083.33333,2100,350,23957,25831.05867
Sep,Retail,ConAgra,HCM,193,ConAgra_HCM_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Sep,Retail,ConAgra,QA,195,ConAgra_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Sep,Retail,ConAgra,QA,195,ConAgra_QA_project,Billdays,(blank),T&M,-2315.668645,0,0,0,0,-2315.668645
Sep,Retail,ConAgra,QA,195,ConAgra_QA_project,(blank),Offshore,T&M,32475.52,2538.461538,1950,510,20386,7091.058462
Sep,Retail,ConAgra,QA,195,ConAgra_QA_project,(blank),Onsite,T&M,36795.136,20000,3500,270,20981,-7955.864
Sep,Retail,ConAgra,QA,195,ConAgra_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Sep,Retail,ConAgra,SAP,194,ConAgra_SAP_project,Adjustments,(blank),T&M,6675.5808,0,0,0,0,6675.5808
Sep,Retail,ConAgra,SAP,194,ConAgra_SAP_project,Billdays,(blank),T&M,-2392.68129,0,0,0,0,-2392.68129
Sep,Retail,ConAgra,SAP,194,ConAgra_SAP_project,(blank),Offshore,T&M,51493.12,2615.384615,3150,420,30104,15203.73538
Sep,Retail,ConAgra,SAP,194,ConAgra_SAP_project,(blank),Onsite,T&M,75877.76,31083.33333,1900,630,29734,12530.42667
Sep,Retail,ConAgra,SAP,194,ConAgra_SAP_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Sep,Retail,Costco Wholesale,HCM,146,Costco Wholesale_HCM_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Sep,Retail,Costco Wholesale,HCM,146,Costco Wholesale_HCM_project,Billdays,(blank),T&M,-2935.969548,0,0,0,0,-2935.969548
Sep,Retail,Costco Wholesale,HCM,146,Costco Wholesale_HCM_project,(blank),Offshore,T&M,36810.675,3538.461538,1000,390,13852,18030.21346
Sep,Retail,Costco Wholesale,HCM,146,Costco Wholesale_HCM_project,(blank),Onsite,T&M,94264.753,37750,4400,900,28925,22289.753
Sep,Retail,Costco Wholesale,HCM,146,Costco Wholesale_HCM_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Sep,Retail,Costco Wholesale,QA,148,Costco Wholesale_QA_project,Adjustments,(blank),T&M,-3040.94,0,0,0,0,-3040.94
Sep,Retail,Costco Wholesale,QA,148,Costco Wholesale_QA_project,Billdays,(blank),T&M,-1961.896774,0,0,0,0,-1961.896774
Sep,Retail,Costco Wholesale,QA,148,Costco Wholesale_QA_project,(blank),Offshore,T&M,17934.912,2769.230769,500,520,0,14145.68123
Sep,Retail,Costco Wholesale,QA,148,Costco Wholesale_QA_project,(blank),Onsite,T&M,31998.136,21666.66667,3150,1160,9185,-3163.530667
Sep,Retail,Costco Wholesale,QA,148,Costco Wholesale_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Sep,Retail,Costco Wholesale,SAP,147,Costco Wholesale_SAP_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Sep,Retail,Costco Wholesale,SAP,147,Costco Wholesale_SAP_project,Billdays,(blank),T&M,-3466.523871,0,0,0,0,-3466.523871
Sep,Retail,Costco Wholesale,SAP,147,Costco Wholesale_SAP_project,(blank),Offshore,T&M,65619.89,4923.076923,2800,1530,26022,30344.81308
Sep,Retail,Costco Wholesale,SAP,147,Costco Wholesale_SAP_project,(blank),Onsite,T&M,81322.14,38833.33333,2100,1110,20292,18986.80667
Sep,Retail,Costco Wholesale,SAP,147,Costco Wholesale_SAP_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Sep,Retail,Home Depot,Analytics,61,Home Depot_Analytics_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Sep,Retail,Home Depot,Analytics,61,Home Depot_Analytics_project,Billdays,(blank),T&M,-2876.936129,0,0,0,0,-2876.936129
Sep,Retail,Home Depot,Analytics,61,Home Depot_Analytics_project,(blank),Offshore,T&M,76993.512,7692.307692,4300,1430,20123,43448.20431
