Month,Vertical,Client,Horizontal,Project Id,Project Name,Comment,Onsite/Offshore,Billing Type,Revenue,Compensation,Travel Expense,Software Licenses,Subcontracting Costs,Margin
Nov,Technology,Intel,QA,207,Intel_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Nov,Technology,Intel,QA,207,Intel_QA_project,Billdays,(blank),T&M,-1093,0,0,0,0,-1093
Nov,Technology,Intel,QA,207,Intel_QA_project,(blank),Offshore,T&M,21891,4385,3950,560,11826,1170
Nov,Technology,Intel,QA,207,Intel_QA_project,(blank),Onsite,T&M,31728,19417,1100,670,13295,-2754
Nov,Technology,Intel,QA,207,Intel_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Nov,Technology,Intl. Business Machines,Analytics,28,Intl. Business Machines_Analytics_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Nov,Technology,Intl. Business Machines,Analytics,28,Intl. Business Machines_Analytics_project,Billdays,(blank),FixedBid,-3450,0,0,0,0,-3450
Nov,Technology,Intl. Business Machines,Analytics,28,Intl. Business Machines_Analytics_project,(blank),Offshore,FixedBid,75759,7692,2900,320,15355,49492
Nov,Technology,Intl. Business Machines,Analytics,28,Intl. Business Machines_Analytics_project,(blank),Onsite,FixedBid,127452,43167,5700,1020,36948,40617
Nov,Technology,Intl. Business Machines,Analytics,28,Intl. Business Machines_Analytics_project,True Up/Down,(blank),FixedBid,0,0,0,0,0,0
Nov,Technology,Intl. Business Machines,HCM,29,Intl. Business Machines_HCM_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Nov,Technology,Intl. Business Machines,HCM,29,Intl. Business Machines_HCM_project,Billdays,(blank),T&M,-3015,0,0,0,0,-3015
Nov,Technology,Intl. Business Machines,HCM,29,Intl. Business Machines_HCM_project,(blank),Offshore,T&M,37932,2769,700,320,19320,14822
Nov,Technology,Intl. Business Machines,HCM,29,Intl. Business Machines_HCM_project,(blank),Onsite,T&M,26577,11083,700,20,15882,-1108
Nov,Technology,Intl. Business Machines,HCM,29,Intl. Business Machines_HCM_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Nov,Technology,Intl. Business Machines,QA,31,Intl. Business Machines_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Nov,Technology,Intl. Business Machines,QA,31,Intl. Business Machines_QA_project,Billdays,(blank),T&M,-2361,0,0,0,0,-2361
Nov,Technology,Intl. Business Machines,QA,31,Intl. Business Machines_QA_project,(blank),Offshore,T&M,44788,3846,5450,930,26004,8558
Nov,Technology,Intl. Business Machines,QA,31,Intl. Business Machines_QA_project,(blank),Onsite,T&M,78879,53417,2400,1320,22244,-501
Nov,Technology,Intl. Business Machines,QA,31,Intl. Business Machines_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Nov,Technology,Intl. Business Machines,SAP,30,Intl. Business Machines_SAP_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Nov,Technology,Intl. Business Machines,SAP,30,Intl. Business Machines_SAP_project,Billdays,(blank),FixedBid,-3437,0,0,0,0,-3437
Nov,Technology,Intl. Business Machines,SAP,30,Intl. Business Machines_SAP_project,(blank),Offshore,FixedBid,36275,4923,3500,80,7304,20468
Nov,Technology,Intl. Business Machines,SAP,30,Intl. Business Machines_SAP_project,(blank),Onsite,FixedBid,58947,29417,2350,970,17657,8554
Nov,Technology,Intl. Business Machines,SAP,30,Intl. Business Machines_SAP_project,True Up/Down,(blank),FixedBid,0,0,0,0,0,0
Nov,Technology,Lockheed Martin,QA,241,Lockheed Martin_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Nov,Technology,Lockheed Martin,QA,241,Lockheed Martin_QA_project,Billdays,(blank),T&M,-1418,0,0,0,0,-1418
Nov,Technology,Lockheed Martin,QA,241,Lockheed Martin_QA_project,(blank),Offshore,T&M,18174,1000,1200,650,18150,-2826
Nov,Technology,Lockheed Martin,QA,241,Lockheed Martin_QA_project,(blank),Onsite,T&M,23844,11667,2200,700,21924,-12646
Nov,Technology,Lockheed Martin,QA,241,Lockheed Martin_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Nov,Technology,Lockheed Martin,SAP,240,Lockheed Martin_SAP_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Nov,Technology,Lockheed Martin,SAP,240,Lockheed Martin_SAP_project,Billdays,(blank),FixedBid,-2442,0,0,0,0,-2442
Nov,Technology,Lockheed Martin,SAP,240,Lockheed Martin_SAP_project,(blank),Offshore,FixedBid,44477,1923,2850,420,42797,-3513
Nov,Technology,Lockheed Martin,SAP,240,Lockheed Martin_SAP_project,(blank),Onsite,FixedBid,85149,48917,5050,2260,33555,-4633
Nov,Technology,Lockheed Martin,SAP,240,Lockheed Martin_SAP_project,True Up/Down,(blank),FixedBid,31038,0,0,0,0,31038
Nov,Technology,Lucent Technologies,HCM,237,Lucent Technologies_HCM_project,Adjustments,(blank),FixedBid,-8944,0,0,0,0,-8944
Nov,Technology,Lucent Technologies,HCM,237,Lucent Technologies_HCM_project,Billdays,(blank),FixedBid,-4809,0,0,0,0,-4809
Nov,Technology,Lucent Technologies,HCM,237,Lucent Technologies_HCM_project,(blank),Offshore,FixedBid,51040,5000,3950,800,11410,29880
Nov,Technology,Lucent Technologies,HCM,237,Lucent Technologies_HCM_project,(blank),Onsite,FixedBid,54208,13750,1600,250,34120,4488
Nov,Technology,Lucent Technologies,HCM,237,Lucent Technologies_HCM_project,True Up/Down,(blank),FixedBid,-34287,0,0,0,0,-34287
Nov,Technology,Lucent Technologies,QA,239,Lucent Technologies_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Nov,Technology,Lucent Technologies,QA,239,Lucent Technologies_QA_project,Billdays,(blank),T&M,-2328,0,0,0,0,-2328
Nov,Technology,Lucent Technologies,QA,239,Lucent Technologies_QA_project,(blank),Offshore,T&M,53748,8462,2650,1730,27014,13892
Nov,Technology,Lucent Technologies,QA,239,Lucent Technologies_QA_project,(blank),Onsite,T&M,70788,59417,3650,950,9198,-2427
Nov,Technology,Lucent Technologies,QA,239,Lucent Technologies_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Nov,Technology,Lucent Technologies,SAP,238,Lucent Technologies_SAP_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Nov,Technology,Lucent Technologies,SAP,238,Lucent Technologies_SAP_project,Billdays,(blank),FixedBid,-3040,0,0,0,0,-3040
Nov,Technology,Lucent Technologies,SAP,238,Lucent Technologies_SAP_project,(blank),Offshore,FixedBid,46720,1923,2300,950,26423,15124
Nov,Technology,Lucent Technologies,SAP,238,Lucent Technologies_SAP_project,(blank),Onsite,FixedBid,67200,26667,2100,1300,33569,3564
Nov,Technology,Lucent Technologies,SAP,238,Lucent Technologies_SAP_project,True Up/Down,(blank),FixedBid,36754,0,0,0,0,36754
Nov,Technology,Microsoft,HCM,226,Microsoft_HCM_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Nov,Technology,Microsoft,HCM,226,Microsoft_HCM_project,Billdays,(blank),T&M,-3539,0,0,0,0,-3539
Nov,Technology,Microsoft,HCM,226,Microsoft_HCM_project,(blank),Offshore,T&M,59573,3846,2600,860,22466,29800
Nov,Technology,Microsoft,HCM,226,Microsoft_HCM_project,(blank),Onsite,T&M,87235,38333,2200,460,21209,25033
Nov,Technology,Microsoft,HCM,226,Microsoft_HCM_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Nov,Technology,Microsoft,QA,228,Microsoft_QA_project,Adjustments,(blank),FixedBid,-9230,0,0,0,0,-9230
Nov,Technology,Microsoft,QA,228,Microsoft_QA_project,Billdays,(blank),FixedBid,-3722,0,0,0,0,-3722
Nov,Technology,Microsoft,QA,228,Microsoft_QA_project,(blank),Offshore,FixedBid,50632,4923,3150,2280,24816,15463
Nov,Technology,Microsoft,QA,228,Microsoft_QA_project,(blank),Onsite,FixedBid,67855,30000,2800,1420,34638,-1003
Nov,Technology,Microsoft,QA,228,Microsoft_QA_project,True Up/Down,(blank),FixedBid,-40379,0,0,0,0,-40379
Nov,Technology,Microsoft,SAP,227,Microsoft_SAP_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Nov,Technology,Microsoft,SAP,227,Microsoft_SAP_project,Billdays,(blank),T&M,-2196,0,0,0,0,-2196
Nov,Technology,Microsoft,SAP,227,Microsoft_SAP_project,(blank),Offshore,T&M,61953,5077,4450,630,27625,24171
Nov,Technology,Microsoft,SAP,227,Microsoft_SAP_project,(blank),Onsite,T&M,58332,29167,1750,230,8374,18811
Nov,Technology,Microsoft,SAP,227,Microsoft_SAP_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Nov,Technology,Motorola,Analytics,176,Motorola_Analytics_project,Adjustments,(blank),T&M,-32222,0,0,0,0,-32222
Nov,Technology,Motorola,Analytics,176,Motorola_Analytics_project,Billdays,(blank),T&M,-3057,0,0,0,0,-3057
Nov,Technology,Motorola,Analytics,176,Motorola_Analytics_project,(blank),Offshore,T&M,65488,7000,2200,1410,19536,35342
Nov,Technology,Motorola,Analytics,176,Motorola_Analytics_project,(blank),Onsite,T&M,109460,38333,2900,840,37244,30142
Nov,Technology,Motorola,Analytics,176,Motorola_Analytics_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Nov,Technology,Motorola,HCM,177,Motorola_HCM_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Nov,Technology,Motorola,HCM,177,Motorola_HCM_project,Billdays,(blank),T&M,-2135,0,0,0,0,-2135
Nov,Technology,Motorola,HCM,177,Motorola_HCM_project,(blank),Offshore,T&M,71437,5923,3900,730,26936,33948
Nov,Technology,Motorola,HCM,177,Motorola_HCM_project,(blank),Onsite,T&M,99547,39583,3150,620,31138,25055
Nov,Technology,Motorola,HCM,177,Motorola_HCM_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Nov,Technology,Motorola,QA,179,Motorola_QA_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Nov,Technology,Motorola,QA,179,Motorola_QA_project,Billdays,(blank),FixedBid,-4528,0,0,0,0,-4528
Nov,Technology,Motorola,QA,179,Motorola_QA_project,(blank),Offshore,FixedBid,37030,2000,3500,1600,36684,-6754
Nov,Technology,Motorola,QA,179,Motorola_QA_project,(blank),Onsite,FixedBid,77440,55833,2500,1620,11573,5914
Nov,Technology,Motorola,QA,179,Motorola_QA_project,True Up/Down,(blank),FixedBid,0,0,0,0,0,0
Nov,Technology,Motorola,SAP,178,Motorola_SAP_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Nov,Technology,Motorola,SAP,178,Motorola_SAP_project,Billdays,(blank),T&M,-2091,0,0,0,0,-2091
Nov,Technology,Motorola,SAP,178,Motorola_SAP_project,(blank),Offshore,T&M,55340,4538,4150,1370,27383,17898
Nov,Technology,Motorola,SAP,178,Motorola_SAP_project,(blank),Onsite,T&M,59805,33583,2750,910,7728,14833
Nov,Technology,Motorola,SAP,178,Motorola_SAP_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Nov,Technology,SBC Communications,QA,92,SBC Communications_QA_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Nov,Technology,SBC Communications,QA,92,SBC Communications_QA_project,Billdays,(blank),FixedBid,-3215,0,0,0,0,-3215
Nov,Technology,SBC Communications,QA,92,SBC Communications_QA_project,(blank),Offshore,FixedBid,28639,2154,2000,1020,19614,3851
Nov,Technology,SBC Communications,QA,92,SBC Communications_QA_project,(blank),Onsite,FixedBid,58290,22417,2200,1160,37997,-5484
Nov,Technology,SBC Communications,QA,92,SBC Communications_QA_project,True Up/Down,(blank),FixedBid,0,0,0,0,0,0
Nov,Technology,SBC Communications,SAP,91,SBC Communications_SAP_project,Adjustments,(blank),FixedBid,-18615,0,0,0,0,-18615
Nov,Technology,SBC Communications,SAP,91,SBC Communications_SAP_project,Billdays,(blank),FixedBid,-2729,0,0,0,0,-2729
Nov,Technology,SBC Communications,SAP,91,SBC Communications_SAP_project,(blank),Offshore,FixedBid,69246,4769,3350,1310,34440,25377
Nov,Technology,SBC Communications,SAP,91,SBC Communications_SAP_project,(blank),Onsite,FixedBid,60568,13167,3450,310,40563,3078
Nov,Technology,SBC Communications,SAP,91,SBC Communications_SAP_project,True Up/Down,(blank),FixedBid,-5077,0,0,0,0,-5077
Nov,Technology,Sprint,QA,218,Sprint_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Nov,Technology,Sprint,QA,218,Sprint_QA_project,Billdays,(blank),T&M,-1783,0,0,0,0,-1783
Nov,Technology,Sprint,QA,218,Sprint_QA_project,(blank),Offshore,T&M,35670,4231,2650,770,23220,4799
Nov,Technology,Sprint,QA,218,Sprint_QA_project,(blank),Onsite,T&M,37700,25417,1150,1520,19676,-10062
Nov,Technology,Sprint,QA,218,Sprint_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Nov,Technology,Sprint,SAP,217,Sprint_SAP_project,Adjustments,(blank),T&M,-2712,0,0,0,0,-2712
Nov,Technology,Sprint,SAP,217,Sprint_SAP_project,Billdays,(blank),T&M,-2187,0,0,0,0,-2187
Nov,Technology,Sprint,SAP,217,Sprint_SAP_project,(blank),Offshore,T&M,33816,2000,2500,800,18808,9708
Nov,Technology,Sprint,SAP,217,Sprint_SAP_project,(blank),Onsite,T&M,87977,50250,4650,500,21006,11571
Nov,Technology,Sprint,SAP,217,Sprint_SAP_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Nov,Technology,United Technologies,Analytics,186,United Technologies_Analytics_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Nov,Technology,United Technologies,Analytics,186,United Technologies_Analytics_project,Billdays,(blank),T&M,-5350,0,0,0,0,-5350
Nov,Technology,United Technologies,Analytics,186,United Technologies_Analytics_project,(blank),Offshore,T&M,112154,5462,5550,1230,52218,47695
Nov,Technology,United Technologies,Analytics,186,United Technologies_Analytics_project,(blank),Onsite,T&M,71133,24833,2600,1020,21998,20682
Nov,Technology,United Technologies,Analytics,186,United Technologies_Analytics_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Nov,Technology,United Technologies,Cloud,185,United Technologies_Cloud_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Nov,Technology,United Technologies,Cloud,185,United Technologies_Cloud_project,Billdays,(blank),T&M,-2512,0,0,0,0,-2512
Nov,Technology,United Technologies,Cloud,185,United Technologies_Cloud_project,(blank),Offshore,T&M,43564,7308,4250,500,0,31506
Nov,Technology,United Technologies,Cloud,185,United Technologies_Cloud_project,(blank),Onsite,T&M,45165,20833,400,1160,10593,12178
Nov,Technology,United Technologies,Cloud,185,United Technologies_Cloud_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Nov,Technology,United Technologies,HCM,187,United Technologies_HCM_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Nov,Technology,United Technologies,HCM,187,United Technologies_HCM_project,Billdays,(blank),T&M,-2748,0,0,0,0,-2748
Nov,Technology,United Technologies,HCM,187,United Technologies_HCM_project,(blank),Offshore,T&M,56272,5615,3150,1610,11907,33989
Nov,Technology,United Technologies,HCM,187,United Technologies_HCM_project,(blank),Onsite,T&M,132319,36083,2400,220,54616,39000
Nov,Technology,United Technologies,HCM,187,United Technologies_HCM_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Nov,Technology,United Technologies,QA,189,United Technologies_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Nov,Technology,United Technologies,QA,189,United Technologies_QA_project,Billdays,(blank),T&M,-1983,0,0,0,0,-1983
Nov,Technology,United Technologies,QA,189,United Technologies_QA_project,(blank),Offshore,T&M,35042,1615,1850,860,32149,-1432
Nov,Technology,United Technologies,QA,189,United Technologies_QA_project,(blank),Onsite,T&M,103551,62750,3300,750,23912,12839
Nov,Technology,United Technologies,QA,189,United Technologies_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Nov,Technology,United Technologies,SAP,188,United Technologies_SAP_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Nov,Technology,United Technologies,SAP,188,United Technologies_SAP_project,Billdays,(blank),T&M,-3497,0,0,0,0,-3497
Nov,Technology,United Technologies,SAP,188,United Technologies_SAP_project,(blank),Offshore,T&M,36149,2769,1400,660,11480,19840
Nov,Technology,United Technologies,SAP,188,United Technologies_SAP_project,(blank),Onsite,T&M,83108,31333,4400,1130,36747,9498
Nov,Technology,United Technologies,SAP,188,United Technologies_SAP_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Nov,Technology,Verizon Communications,HCM,37,Verizon Communications_HCM_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Nov,Technology,Verizon Communications,HCM,37,Verizon Communications_HCM_project,Billdays,(blank),T&M,-2919,0,0,0,0,-2919
Nov,Technology,Verizon Communications,HCM,37,Verizon Communications_HCM_project,(blank),Offshore,T&M,62619,6923,3250,1020,21096,30330
Nov,Technology,Verizon Communications,HCM,37,Verizon Communications_HCM_project,(blank),Onsite,T&M,59635,24833,2350,960,28914,2578
Nov,Technology,Verizon Communications,HCM,37,Verizon Communications_HCM_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Nov,Technology,Verizon Communications,QA,39,Verizon Communications_QA_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Nov,Technology,Verizon Communications,QA,39,Verizon Communications_QA_project,Billdays,(blank),FixedBid,-2331,0,0,0,0,-2331
Nov,Technology,Verizon Communications,QA,39,Verizon Communications_QA_project,(blank),Offshore,FixedBid,35500,3692,1200,170,30640,-203
Nov,Technology,Verizon Communications,QA,39,Verizon Communications_QA_project,(blank),Onsite,FixedBid,46664,31917,2600,630,11573,-56
Nov,Technology,Verizon Communications,QA,39,Verizon Communications_QA_project,True Up/Down,(blank),FixedBid,0,0,0,0,0,0
Nov,Technology,Verizon Communications,SAP,38,Verizon Communications_SAP_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Nov,Technology,Verizon Communications,SAP,38,Verizon Communications_SAP_project,Billdays,(blank),T&M,-3655,0,0,0,0,-3655
Nov,Technology,Verizon Communications,SAP,38,Verizon Communications_SAP_project,(blank),Offshore,T&M,32518,2846,2900,520,20344,5908
Nov,Technology,Verizon Communications,SAP,38,Verizon Communications_SAP_project,(blank),Onsite,T&M,54114,11083,3000,790,41728,-2488
Nov,Technology,Verizon Communications,SAP,38,Verizon Communications_SAP_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Nov,Technology,Viacom,Analytics,261,Viacom_Analytics_project,Adjustments,(blank),FixedBid,-13950,0,0,0,0,-13950
Nov,Technology,Viacom,Analytics,261,Viacom_Analytics_project,Billdays,(blank),FixedBid,-2500,0,0,0,0,-2500
Nov,Technology,Viacom,Analytics,261,Viacom_Analytics_project,(blank),Offshore,FixedBid,35990,2000,3000,560,12859,17571
Nov,Technology,Viacom,Analytics,261,Viacom_Analytics_project,(blank),Onsite,FixedBid,88099,27333,3450,460,27641,29215
Nov,Technology,Viacom,Analytics,261,Viacom_Analytics_project,True Up/Down,(blank),FixedBid,0,0,0,0,0,0
Nov,Technology,Viacom,HCM,262,Viacom_HCM_project,Adjustments,(blank),T&M,-38765,0,0,0,0,-38765
Nov,Technology,Viacom,HCM,262,Viacom_HCM_project,Billdays,(blank),T&M,-2908,0,0,0,0,-2908
Nov,Technology,Viacom,HCM,262,Viacom_HCM_project,(blank),Offshore,T&M,75739,6308,2700,1360,37098,28274
Nov,Technology,Viacom,HCM,262,Viacom_HCM_project,(blank),Onsite,T&M,53100,27500,1200,470,14505,9425
Nov,Technology,Viacom,HCM,262,Viacom_HCM_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Nov,Technology,Viacom,QA,264,Viacom_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Nov,Technology,Viacom,QA,264,Viacom_QA_project,Billdays,(blank),T&M,-2176,0,0,0,0,-2176
Nov,Technology,Viacom,QA,264,Viacom_QA_project,(blank),Offshore,T&M,40458,1538,1700,250,41308,-4339
Nov,Technology,Viacom,QA,264,Viacom_QA_project,(blank),Onsite,T&M,60764,28667,4150,1120,37330,-10503
Nov,Technology,Viacom,QA,264,Viacom_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Nov,Technology,Viacom,SAP,263,Viacom_SAP_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Nov,Technology,Viacom,SAP,263,Viacom_SAP_project,Billdays,(blank),FixedBid,-3828,0,0,0,0,-3828
Nov,Technology,Viacom,SAP,263,Viacom_SAP_project,(blank),Offshore,FixedBid,61456,5462,2200,580,17860,35354
Nov,Technology,Viacom,SAP,263,Viacom_SAP_project,(blank),Onsite,FixedBid,77096,33250,2900,230,19543,21173
Nov,Technology,Viacom,SAP,263,Viacom_SAP_project,True Up/Down,(blank),FixedBid,-32044,0,0,0,0,-32044
Dec,BFS,American Express,Analytics,275,American Express_Analytics_project,Adjustments,(blank),T&M,2483,0,0,0,0,2483
Dec,BFS,American Express,Analytics,275,American Express_Analytics_project,Billdays,(blank),T&M,2759,0,0,0,0,2759
Dec,BFS,American Express,Analytics,275,American Express_Analytics_project,(blank),Offshore,T&M,116631,6154,3300,1630,59066,46481
Dec,BFS,American Express,Analytics,275,American Express_Analytics_project,(blank),Onsite,T&M,92882,30250,2100,560,32144,27828
Dec,BFS,American Express,Analytics,275,American Express_Analytics_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Dec,BFS,American Express,HCM,276,American Express_HCM_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Dec,BFS,American Express,HCM,276,American Express_HCM_project,Billdays,(blank),T&M,3079,0,0,0,0,3079
Dec,BFS,American Express,HCM,276,American Express_HCM_project,(blank),Offshore,T&M,85052,6538,2900,1750,23521,50343
Dec,BFS,American Express,HCM,276,American Express_HCM_project,(blank),Onsite,T&M,90126,41917,1000,710,13035,33464
Dec,BFS,American Express,HCM,276,American Express_HCM_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Dec,BFS,American Express,QA,278,American Express_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Dec,BFS,American Express,QA,278,American Express_QA_project,Billdays,(blank),T&M,2380,0,0,0,0,2380
Dec,BFS,American Express,QA,278,American Express_QA_project,(blank),Offshore,T&M,38320,7538,4200,1250,0,25332
Dec,BFS,American Express,QA,278,American Express_QA_project,(blank),Onsite,T&M,116612,62917,6800,1020,48989,-3114
Dec,BFS,American Express,QA,278,American Express_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Dec,BFS,American Express,SAP,277,American Express_SAP_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Dec,BFS,American Express,SAP,277,American Express_SAP_project,Billdays,(blank),FixedBid,3614,0,0,0,0,3614
Dec,BFS,American Express,SAP,277,American Express_SAP_project,(blank),Offshore,FixedBid,60928,5154,2650,150,20867,32107
Dec,BFS,American Express,SAP,277,American Express_SAP_project,(blank),Onsite,FixedBid,64870,22417,1500,2060,26307,12587
Dec,BFS,American Express,SAP,277,American Express_SAP_project,True Up/Down,(blank),FixedBid,0,0,0,0,0,0
Dec,BFS,Bank of America Corp.,Analytics,65,Bank of America Corp._Analytics_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Dec,BFS,Bank of America Corp.,Analytics,65,Bank of America Corp._Analytics_project,Billdays,(blank),T&M,2836,0,0,0,0,2836
Dec,BFS,Bank of America Corp.,Analytics,65,Bank of America Corp._Analytics_project,(blank),Offshore,T&M,88457,5000,1450,2220,51718,28069
Dec,BFS,Bank of America Corp.,Analytics,65,Bank of America Corp._Analytics_project,(blank),Onsite,T&M,54933,30000,1700,720,11677,10836
Dec,BFS,Bank of America Corp.,Analytics,65,Bank of America Corp._Analytics_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Dec,BFS,Bank of America Corp.,HCM,66,Bank of America Corp._HCM_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Dec,BFS,Bank of America Corp.,HCM,66,Bank of America Corp._HCM_project,Billdays,(blank),T&M,3190,0,0,0,0,3190
Dec,BFS,Bank of America Corp.,HCM,66,Bank of America Corp._HCM_project,(blank),Offshore,T&M,51074,8692,1100,80,12540,28661
Dec,BFS,Bank of America Corp.,HCM,66,Bank of America Corp._HCM_project,(blank),Onsite,T&M,78580,40417,2900,380,21502,13382
Dec,BFS,Bank of America Corp.,HCM,66,Bank of America Corp._HCM_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Dec,BFS,Bank of America Corp.,QA,68,Bank of America Corp._QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Dec,BFS,Bank of America Corp.,QA,68,Bank of America Corp._QA_project,Billdays,(blank),T&M,1724,0,0,0,0,1724
Dec,BFS,Bank of America Corp.,QA,68,Bank of America Corp._QA_project,(blank),Offshore,T&M,25650,5077,1450,860,6762,11501
Dec,BFS,Bank of America Corp.,QA,68,Bank of America Corp._QA_project,(blank),Onsite,T&M,29958,29167,1750,1160,15169,-17288
Dec,BFS,Bank of America Corp.,QA,68,Bank of America Corp._QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Dec,BFS,Bank of America Corp.,SAP,67,Bank of America Corp._SAP_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Dec,BFS,Bank of America Corp.,SAP,67,Bank of America Corp._SAP_project,Billdays,(blank),T&M,3112,0,0,0,0,3112
Dec,BFS,Bank of America Corp.,SAP,67,Bank of America Corp._SAP_project,(blank),Offshore,T&M,29359,769,1200,400,29792,-2803
Dec,BFS,Bank of America Corp.,SAP,67,Bank of America Corp._SAP_project,(blank),Onsite,T&M,59805,34250,4000,680,27982,-7107
Dec,BFS,Bank of America Corp.,SAP,67,Bank of America Corp._SAP_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Dec,BFS,Bank One Corp.,QA,248,Bank One Corp._QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Dec,BFS,Bank One Corp.,QA,248,Bank One Corp._QA_project,Billdays,(blank),T&M,2729,0,0,0,0,2729
Dec,BFS,Bank One Corp.,QA,248,Bank One Corp._QA_project,(blank),Offshore,T&M,46382,9538,4450,1970,21796,8627
Dec,BFS,Bank One Corp.,QA,248,Bank One Corp._QA_project,(blank),Onsite,T&M,28467,30250,1100,130,0,-3013
Dec,BFS,Bank One Corp.,QA,248,Bank One Corp._QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Dec,BFS,Bank One Corp.,SAP,247,Bank One Corp._SAP_project,Adjustments,(blank),T&M,19807,0,0,0,0,19807
Dec,BFS,Bank One Corp.,SAP,247,Bank One Corp._SAP_project,Billdays,(blank),T&M,1320,0,0,0,0,1320
Dec,BFS,Bank One Corp.,SAP,247,Bank One Corp._SAP_project,(blank),Offshore,T&M,21614,923,500,550,25413,-5772
Dec,BFS,Bank One Corp.,SAP,247,Bank One Corp._SAP_project,(blank),Onsite,T&M,122233,58000,3700,1830,68213,-9510
Dec,BFS,Bank One Corp.,SAP,247,Bank One Corp._SAP_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Dec,BFS,Berkshire Hathaway,QA,133,Berkshire Hathaway_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Dec,BFS,Berkshire Hathaway,QA,133,Berkshire Hathaway_QA_project,Billdays,(blank),T&M,2119,0,0,0,0,2119
Dec,BFS,Berkshire Hathaway,QA,133,Berkshire Hathaway_QA_project,(blank),Offshore,T&M,68243,7692,3600,1700,47724,7527
Dec,BFS,Berkshire Hathaway,QA,133,Berkshire Hathaway_QA_project,(blank),Onsite,T&M,11009,0,700,300,17362,-7353
Dec,BFS,Berkshire Hathaway,QA,133,Berkshire Hathaway_QA_project,True Up/Down,(blank),T&M,0,0,0,0,0,0
Dec,BFS,Berkshire Hathaway,SAP,132,Berkshire Hathaway_SAP_project,Adjustments,(blank),T&M,30010,0,0,0,0,30010
